project,vuln_commit,v_testname,v_energy_pkg,v_energy_core,v_cycles,v_ipc,fix_commit,f_testname,sourcefile,f_energy_pkg,f_energy_core,f_cycles,f_ipc
openssl,b29ffa392e839d05171206523e84909146f7a77c,rsa_test,27.8050,22.0700,6417410306,1.1977,d8541d7e9e63bf5f343af24644046c8d96498c17,rsa_test,crypto/rsa/rsa_ameth.c,28.7800,23.2050,6435384538,1.1986
openssl,b29ffa392e839d05171206523e84909146f7a77c,sha1test,0.0324,0.0221,2049039,3.6531,d8541d7e9e63bf5f343af24644046c8d96498c17,sha1test,crypto/rsa/rsa_ameth.c,0.0322,0.0219,1890075,3.6733
openssl,b29ffa392e839d05171206523e84909146f7a77c,shatest,0.0324,0.0219,1955817,3.2014,d8541d7e9e63bf5f343af24644046c8d96498c17,shatest,crypto/rsa/rsa_ameth.c,0.0317,0.0213,1839605,3.4887
openssl,b29ffa392e839d05171206523e84909146f7a77c,srptest,0.4694,0.3665,95750835,1.1944,d8541d7e9e63bf5f343af24644046c8d96498c17,srptest,crypto/rsa/rsa_ameth.c,0.4651,0.3641,94585919,1.1970
openssl,b29ffa392e839d05171206523e84909146f7a77c,ssltest,0,0,0,0,d8541d7e9e63bf5f343af24644046c8d96498c17,ssltest,crypto/rsa/rsa_ameth.c,0,0,0,0
openssl,b29ffa392e839d05171206523e84909146f7a77c,verify_extra_test,0,0,0,0,d8541d7e9e63bf5f343af24644046c8d96498c17,verify_extra_test,crypto/rsa/rsa_ameth.c,0,0,0,0
openssl,d73cc256c8e256c32ed959456101b73ba9842f72,bntest,15.1000,11.9700,3520085201,2.2668,c394a488942387246653833359a5c94b5832674e,bntest,crypto/rsa/rsa_ameth.c,14.2433,11.2167,3382220570,2.3252
openssl,d73cc256c8e256c32ed959456101b73ba9842f72,clienthellotest,0.0266,0.0181,1416215,1.7617,c394a488942387246653833359a5c94b5832674e,clienthellotest,crypto/rsa/rsa_ameth.c,0.0267,0.0181,1225907,1.7185
openssl,d73cc256c8e256c32ed959456101b73ba9842f72,dhtest,0.6603,0.5195,139284834,1.2589,c394a488942387246653833359a5c94b5832674e,dhtest,crypto/rsa/rsa_ameth.c,0.6650,0.5266,142860879,1.2621
openssl,d73cc256c8e256c32ed959456101b73ba9842f72,dsatest,1.4861,1.1632,344428398,1.1836,c394a488942387246653833359a5c94b5832674e,dsatest,crypto/rsa/rsa_ameth.c,1.5111,1.1911,336569374,1.1702
