project,vuln_commit,v_testname,v_energy_pkg,v_energy_core,v_cycles,v_ipc,fix_commit,f_testname,sourcefile,f_energy_pkg,f_energy_core,f_cycles,f_ipc
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_fatalerr,4.3321,3.1836,1093500336,1.7189,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_fatalerr,crypto/evp/e_chacha20_poly1305.c,4.3507,3.3086,1051193034,1.7434
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_gmdiff,9.7957,7.5871,2381745778,2.9832,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_gmdiff,crypto/evp/e_chacha20_poly1305.c,9.8843,7.7457,2375497590,3.0001
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_ige,4.4060,3.3327,1069732829,1.7380,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_ige,crypto/evp/e_chacha20_poly1305.c,4.3733,3.3313,1056408392,1.7526
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_includes,4.5623,3.3108,1149827654,1.6793,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_includes,crypto/evp/e_chacha20_poly1305.c,4.6443,3.5057,1135904494,1.6943
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_secmem,4.3743,3.2371,1148592195,1.7056,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_secmem,crypto/evp/e_chacha20_poly1305.c,4.3571,3.3357,1049059043,1.7482
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_shlibload,5.0162,3.7569,1210800616,1.6999,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_shlibload,crypto/evp/e_chacha20_poly1305.c,5.0085,3.7631,1203851546,1.7083
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_srp,4.4757,3.4207,1085140275,1.7330,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_srp,crypto/evp/e_chacha20_poly1305.c,4.4021,3.3571,1073411748,1.7398
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_sslapi,10.7933,8.3100,2669946692,2.4515,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_sslapi,crypto/evp/e_chacha20_poly1305.c,10.8700,8.4467,2646847774,2.4634
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_sslbuffers,4.5986,3.4850,1108776096,1.7483,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_sslbuffers,crypto/evp/e_chacha20_poly1305.c,4.5067,3.4033,1104231574,1.7580
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_store,28.6700,18.7250,7642564938,1.4166,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_store,crypto/evp/e_chacha20_poly1305.c,28.6750,19.1650,7922811569,1.4816
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_sysdefault,4.2550,3.1136,1062766942,1.7348,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_sysdefault,crypto/evp/e_chacha20_poly1305.c,4.4929,3.4364,1148428669,1.6940
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_threads,4.4207,3.3733,1061634446,1.7381,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_threads,crypto/evp/e_chacha20_poly1305.c,4.4264,3.3671,1092348189,1.7214
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_time_offset,4.2771,3.1500,1070443590,1.7294,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_time_offset,crypto/evp/e_chacha20_poly1305.c,4.3253,3.2913,1045724447,1.7510
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_tls13ccs,4.6554,3.4331,1192832008,1.7775,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_tls13ccs,crypto/evp/e_chacha20_poly1305.c,4.7046,3.5723,1147551135,1.8063
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_tls13encryption,4.3653,3.3053,1045412590,1.7571,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_tls13encryption,crypto/evp/e_chacha20_poly1305.c,4.3787,3.3333,1054865385,1.7508
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_tls13secrets,4.3407,3.3060,1044174721,1.7538,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_tls13secrets,crypto/evp/e_chacha20_poly1305.c,4.1947,3.2140,996590088,1.8275
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_v3name,4.5914,3.5100,1108807240,1.8347,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_v3name,crypto/evp/e_chacha20_poly1305.c,4.3807,3.3447,1055999613,1.9047
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_fuzz,155.8300,113.1700,43186509194,4.4589,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_fuzz,crypto/evp/e_chacha20_poly1305.c,177.1700,141.1500,42474143222,4.5110
