project,vuln_commit,v_testname,v_energy_pkg,v_energy_core,v_cycles,v_ipc,fix_commit,f_testname,sourcefile,f_energy_pkg,f_energy_core,f_cycles,f_ipc
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-mpeg1b,7.4210,5.7140,1581141839,2.8609,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-mpeg1b,libavformat/adtsenc.c,6.9590,5.3670,1436570304,3.0036
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-mpeg2,5.8164,4.5664,1210132034,2.5540,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-mpeg2,libavformat/adtsenc.c,6.1245,4.7300,1225268869,2.5541
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-mpeg2-422,22.4067,18.2300,5305695748,2.9106,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-mpeg2-422,libavformat/adtsenc.c,23.5600,18.5933,5354503823,2.8770
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-mpeg2-idct-int,5.9736,4.6982,1240535767,2.5456,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-mpeg2-idct-int,libavformat/adtsenc.c,6.0191,4.6173,1216309822,2.5868
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-mpeg2-ilace,6.7990,5.3400,1440783824,2.8940,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-mpeg2-ilace,libavformat/adtsenc.c,6.9150,5.3240,1426551596,2.9327
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-mpeg2-ivlc-qprd,17.3125,13.6050,3930792359,2.8218,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-mpeg2-ivlc-qprd,libavformat/adtsenc.c,17.7025,13.9850,3971056974,2.7863
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-mpeg2-thread,7.3270,5.9470,1785695261,3.3472,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-mpeg2-thread,libavformat/adtsenc.c,7.7090,6.1260,1765479429,3.2923
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-mpeg2-thread-ivlc,7.3433,5.9622,1746794646,3.3488,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-mpeg2-thread-ivlc,libavformat/adtsenc.c,7.2970,5.7640,1731627373,3.3910
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-mpeg4,6.7178,5.2522,1448569532,2.7103,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-mpeg4,libavformat/adtsenc.c,7.3210,5.6380,1553208099,2.6196
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-mpeg4-adap,16.0875,13.0725,3686877383,2.8351,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-mpeg4-adap,libavformat/adtsenc.c,16.3975,12.9700,3639272144,2.8706
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-mpeg4-adv,11.4500,9.2217,2514326943,2.4136,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-mpeg4-adv,libavformat/adtsenc.c,11.7200,9.2150,2536853581,2.4310
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-mpeg4-error,7.9837,6.3750,1722548401,2.6198,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-mpeg4-error,libavformat/adtsenc.c,8.1312,6.3100,1702638054,2.6289
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-mpeg4-nr,8.3050,6.6087,1795542698,2.5031,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-mpeg4-nr,libavformat/adtsenc.c,8.4275,6.5350,1762652750,2.5326
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-mpeg4-nsse,6.8220,5.3850,1438360512,3.1115,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-mpeg4-nsse,libavformat/adtsenc.c,6.8780,5.3170,1432083275,3.1514
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-mpeg4-qpel,17.2650,13.8300,4142321882,3.7821,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-mpeg4-qpel,libavformat/adtsenc.c,19.3150,15.1825,4489988612,3.5087
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-mpeg4-qprd,21.6200,17.6133,5066998362,2.9669,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-mpeg4-qprd,libavformat/adtsenc.c,22.3567,17.7067,5017278157,2.9738
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-mpeg4-rc,7.6000,5.8500,1591511433,3.0962,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-mpeg4-rc,libavformat/adtsenc.c,7.0778,5.4678,1483090481,3.2478
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-mpeg4-thread,10.9029,9.0400,2910847888,2.7821,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-mpeg4-thread,libavformat/adtsenc.c,10.9843,8.8900,2916759362,2.7916
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-mpng,11.2950,9.0633,2463414261,2.3837,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-mpng,libavformat/adtsenc.c,18.7650,15.3383,3662444149,1.9775
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-msmpeg4,5.7500,4.4936,1190655779,2.5739,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-msmpeg4,libavformat/adtsenc.c,6.2618,4.8282,1272841863,2.4750
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-msmpeg4v2,5.7900,4.5373,1183053989,2.5918,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-msmpeg4v2,libavformat/adtsenc.c,5.8158,4.4650,1187010113,2.6158
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-msvideo1,12.2683,9.6017,2643909203,3.9652,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-msvideo1,libavformat/adtsenc.c,12.5650,9.8533,2691958730,3.9091
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-prores,8.3688,6.5912,1855594535,2.6450,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-prores,libavformat/adtsenc.c,9.1062,6.9925,1964492933,2.5843
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-prores_444,11.2667,8.6600,2513503073,2.7403,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-prores_444,libavformat/adtsenc.c,10.4133,8.0717,2317703143,2.8947
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-prores_444_int,11.6450,9.2767,2692846145,2.8041,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-prores_444_int,libavformat/adtsenc.c,11.7383,9.0883,2640790813,2.8554
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-prores_int,9.5314,7.3300,2064283632,2.6804,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-prores_int,libavformat/adtsenc.c,9.1414,7.0886,2050604702,2.7071
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-prores_ks,26.7400,21.8633,6396414725,2.3716,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-prores_ks,libavformat/adtsenc.c,27.4700,21.8100,6263401082,2.4380
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-qtrle,5.8136,4.5473,1207720697,3.1038,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-qtrle,libavformat/adtsenc.c,5.9282,4.4991,1190441256,3.0969
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-qtrlegray,5.0608,3.9425,1039157109,2.9997,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-qtrlegray,libavformat/adtsenc.c,5.0800,3.8546,1006414322,3.0562
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-r210,6.2850,4.8780,1293895574,3.0360,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-r210,libavformat/adtsenc.c,6.2436,4.7345,1292271544,3.0998
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-rgb,5.2367,4.0575,1049717310,2.8171,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-rgb,libavformat/adtsenc.c,5.2767,3.9850,1041655709,2.8261
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-roqvideo,20.1500,15.5200,5008038084,1.8721,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-roqvideo,libavformat/adtsenc.c,18.0175,13.9125,4566187467,1.9150
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-rv10,5.7150,4.3767,1159141975,2.6059,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-rv10,libavformat/adtsenc.c,5.7336,4.4182,1174547965,2.6155
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth1-rv20,6.2150,4.9170,1318424890,2.5030,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth1-rv20,libavformat/adtsenc.c,6.2491,4.8155,1273738038,2.5435
