project,vuln_commit,v_testname,v_energy_pkg,v_energy_core,v_cycles,v_ipc,fix_commit,f_testname,sourcefile,f_energy_pkg,f_energy_core,f_cycles,f_ipc
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth3-v408,3.4154,2.6677,684712591,2.2980,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth3-v408,libavformat/adtsenc.c,3.4138,2.6677,689768134,2.2829
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth3-wmv1,3.5108,2.7267,676280115,2.3020,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth3-wmv1,libavformat/adtsenc.c,3.4908,2.7125,675502109,2.3070
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth3-wmv2,3.4838,2.7054,675193745,2.3094,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth3-wmv2,libavformat/adtsenc.c,3.4954,2.7185,677636280,2.3088
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth3-xface,3.9750,3.0690,847030042,2.0513,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth3-xface,libavformat/adtsenc.c,3.9080,3.0160,829148982,2.0780
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth3-yuv,3.5092,2.7362,680416170,2.2649,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth3-yuv,libavformat/adtsenc.c,3.3815,2.6400,678071741,2.2994
FFmpeg,89505d38de989bddd579ce3b841f1c011f1d7bf2,fate-vsynth3-yuv4,3.4062,2.6554,676797936,2.3029,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,fate-vsynth3-yuv4,libavformat/adtsenc.c,3.4623,2.7115,690761890,2.2767
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-adpcm-adx,3.8117,2.9600,736546935,2.3899,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-adpcm-adx,libavcodec/dnxhd_parser.c,3.6973,2.8691,733891863,2.4152
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-adpcm-adx-trellis,3.7283,2.8875,729478174,2.4072,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-adpcm-adx-trellis,libavcodec/dnxhd_parser.c,3.7136,2.8836,748250734,2.3956
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-adpcm-ima_qt,3.4400,2.6417,657549744,2.3408,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-adpcm-ima_qt,libavcodec/dnxhd_parser.c,3.4542,2.6550,653868352,2.3461
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-adpcm-ima_qt-trellis,10.7850,8.7900,2332126768,2.2182,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-adpcm-ima_qt-trellis,libavcodec/dnxhd_parser.c,10.9200,8.9200,2331341530,2.2143
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-adpcm-ima_wav,3.0793,2.3650,604691277,2.3163,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-adpcm-ima_wav,libavcodec/dnxhd_parser.c,3.0436,2.3371,610264616,2.3133
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-adpcm-ima_wav-trellis,10.7275,8.7900,2343051200,2.1688,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-adpcm-ima_wav-trellis,libavcodec/dnxhd_parser.c,10.6225,8.6925,2350336404,2.1611
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-adpcm-ms,3.0464,2.3421,603043258,2.3403,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-adpcm-ms,libavcodec/dnxhd_parser.c,3.0207,2.3186,601744415,2.3425
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-adpcm-ms-trellis,8.4717,6.9117,1816794500,2.4175,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-adpcm-ms-trellis,libavcodec/dnxhd_parser.c,8.4200,6.8733,1820911016,2.4209
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-adpcm-swf,3.0362,2.3292,603836877,2.3565,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-adpcm-swf,libavcodec/dnxhd_parser.c,3.0407,2.3293,598200142,2.3785
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-adpcm-swf-trellis,10.5875,8.6650,2342253872,2.1755,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-adpcm-swf-trellis,libavcodec/dnxhd_parser.c,10.7125,8.7775,2342167508,2.1638
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-adpcm-yamaha,3.0221,2.3229,602859410,2.3398,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-adpcm-yamaha,libavcodec/dnxhd_parser.c,3.0069,2.3108,605176256,2.3454
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-adpcm-yamaha-trellis,10.5140,8.5900,2313659694,2.1980,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-adpcm-yamaha-trellis,libavcodec/dnxhd_parser.c,10.4320,8.5340,2313847598,2.2092
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-alac,3.2925,2.5183,636572155,2.3970,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-alac,libavcodec/dnxhd_parser.c,3.3008,2.5269,637616467,2.4158
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-dca,3.9300,3.1055,851208091,2.9707,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-dca,libavcodec/dnxhd_parser.c,3.9355,3.1000,839500579,2.9674
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-dca2,4.3520,3.4370,902913058,3.0078,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-dca2,libavcodec/dnxhd_parser.c,4.2790,3.3630,906943839,3.0022
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-flac,3.1946,2.4423,618892357,2.3606,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-flac,libavcodec/dnxhd_parser.c,3.1546,2.4123,616058223,2.3858
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-flac-exact-rice,3.3642,2.5725,671158082,2.4448,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-flac-exact-rice,libavcodec/dnxhd_parser.c,3.3500,2.5783,687933762,2.4467
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-g723_1,3.6275,2.8117,732253715,2.8153,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-g723_1,libavcodec/dnxhd_parser.c,3.6482,2.8336,731279620,2.7921
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-mp2,3.1992,2.4654,621229241,2.4356,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-mp2,libavcodec/dnxhd_parser.c,3.1762,2.4331,608592739,2.4399
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-mp2fixed,3.2292,2.4742,626775278,2.4183,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-mp2fixed,libavcodec/dnxhd_parser.c,3.2438,2.4877,629463672,2.4032
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-pcm-alaw,2.9743,2.2814,589121389,2.3325,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-pcm-alaw,libavcodec/dnxhd_parser.c,3.0383,2.3367,595369371,2.3130
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-pcm-f32be,3.0721,2.3579,599855973,2.3167,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-pcm-f32be,libavcodec/dnxhd_parser.c,3.0436,2.3414,602463406,2.3310
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-pcm-f32le,3.0614,2.3414,594043271,2.3186,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-pcm-f32le,libavcodec/dnxhd_parser.c,3.0569,2.3485,595605924,2.3289
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-pcm-f64be,3.1546,2.4031,585822749,2.3143,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-pcm-f64be,libavcodec/dnxhd_parser.c,3.1262,2.3877,591837797,2.3295
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-pcm-f64le,3.1854,2.4331,602371770,2.3148,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-pcm-f64le,libavcodec/dnxhd_parser.c,3.1785,2.4300,598325193,2.3173
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-pcm-mulaw,3.0000,2.3050,591048864,2.3300,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-pcm-mulaw,libavcodec/dnxhd_parser.c,2.9807,2.2871,588675378,2.3353
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-pcm-s16be,3.0186,2.3214,597702395,2.3175,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-pcm-s16be,libavcodec/dnxhd_parser.c,2.9786,2.2893,596153935,2.3332
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-pcm-s16be_planar,3.0179,2.3179,594678419,2.3384,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-pcm-s16be_planar,libavcodec/dnxhd_parser.c,3.0136,2.3129,595671476,2.3403
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-pcm-s16le,3.0731,2.3523,595927403,2.3766,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-pcm-s16le,libavcodec/dnxhd_parser.c,3.0364,2.3264,599158452,2.3922
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-pcm-s16le_planar,3.0336,2.3357,594431038,2.3361,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-pcm-s16le_planar,libavcodec/dnxhd_parser.c,2.9871,2.2914,599725301,2.3343
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-pcm-s24be,3.0331,2.3215,593475103,2.3319,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-pcm-s24be,libavcodec/dnxhd_parser.c,3.0107,2.3071,600686258,2.3297
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-pcm-s24le,3.0269,2.3254,592155879,2.3349,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-pcm-s24le,libavcodec/dnxhd_parser.c,3.0236,2.3214,590737392,2.3480
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-pcm-s24le_planar,3.0379,2.3357,603381027,2.3238,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-pcm-s24le_planar,libavcodec/dnxhd_parser.c,3.0250,2.3250,599962258,2.3374
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-pcm-s32be,3.0369,2.3300,590536122,2.3270,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-pcm-s32be,libavcodec/dnxhd_parser.c,3.0414,2.3379,599066751,2.3326
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-pcm-s32le,3.0436,2.3343,594916596,2.3296,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-pcm-s32le,libavcodec/dnxhd_parser.c,3.0354,2.3169,579510697,2.3274
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-pcm-s32le_planar,3.0423,2.3292,585656509,2.3249,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-pcm-s32le_planar,libavcodec/dnxhd_parser.c,3.1107,2.4036,607656756,2.3086
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-pcm-s8,2.9914,2.2893,588389972,2.3519,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-pcm-s8,libavcodec/dnxhd_parser.c,2.9743,2.2850,589752424,2.3408
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-pcm-s8_planar,2.9964,2.2943,582365779,2.3275,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-pcm-s8_planar,libavcodec/dnxhd_parser.c,3.0186,2.3193,591698388,2.3352
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-pcm-u16be,3.0029,2.3043,598123507,2.3202,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-pcm-u16be,libavcodec/dnxhd_parser.c,3.0343,2.3286,592660324,2.3141
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-pcm-u16le,3.0000,2.3050,598417827,2.3289,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-pcm-u16le,libavcodec/dnxhd_parser.c,3.0357,2.3350,604101030,2.3228
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-pcm-u24be,3.0543,2.3407,589778943,2.3501,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-pcm-u24be,libavcodec/dnxhd_parser.c,3.0207,2.3221,595295645,2.3493
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-pcm-u24le,3.0308,2.3262,592210657,2.3463,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-pcm-u24le,libavcodec/dnxhd_parser.c,3.0250,2.3150,593750732,2.3460
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-pcm-u32be,3.0500,2.3429,588990566,2.3223,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-pcm-u32be,libavcodec/dnxhd_parser.c,3.0486,2.3414,585584894,2.3408
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-pcm-u32le,3.0729,2.3671,602989827,2.3308,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-pcm-u32le,libavcodec/dnxhd_parser.c,3.0643,2.3543,589725296,2.3325
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-pcm-u8,2.9693,2.2800,587022409,2.3358,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-pcm-u8,libavcodec/dnxhd_parser.c,3.0000,2.3007,584045503,2.3245
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-ra144,4.4800,3.5700,948312597,3.2193,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-ra144,libavcodec/dnxhd_parser.c,4.4510,3.5400,931054604,3.2276
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-roqaudio,3.2138,2.4669,638053365,2.5178,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-roqaudio,libavcodec/dnxhd_parser.c,3.3062,2.5392,630877824,2.4604
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-s302m,4.0400,3.1230,843986697,3.0450,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-s302m,libavcodec/dnxhd_parser.c,4.0500,3.1220,845231321,3.0108
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-tta,3.3231,2.5515,648255395,2.4244,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-tta,libavcodec/dnxhd_parser.c,3.3531,2.5715,643909064,2.4311
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-acodec-wavpack,3.5425,2.7283,696858279,2.4878,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-acodec-wavpack,libavcodec/dnxhd_parser.c,3.5542,2.7492,707136986,2.4956
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-api-flac,17.2100,13.6650,4607934808,2.8488,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-api-flac,libavcodec/dnxhd_parser.c,17.7300,14.1100,4704016766,2.7911
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-api-seek,5.2533,4.0700,1088869753,2.4696,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-api-seek,libavcodec/dnxhd_parser.c,5.2733,4.0833,1104163996,2.4518
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-concat-demuxer-extended-lavf-mxf,8.2880,6.4580,1685590699,3.1260,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-concat-demuxer-extended-lavf-mxf,libavcodec/dnxhd_parser.c,8.4720,6.5960,1697176762,3.1056
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-concat-demuxer-extended-lavf-mxf_d10,18.9700,15.3300,4461017220,2.5426,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-concat-demuxer-extended-lavf-mxf_d10,libavcodec/dnxhd_parser.c,19.3933,15.7100,4546369461,2.4970
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-concat-demuxer-simple1-lavf-mxf,8.0920,6.2960,1628608002,3.1441,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-concat-demuxer-simple1-lavf-mxf,libavcodec/dnxhd_parser.c,8.1720,6.3780,1652873569,3.1332
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-concat-demuxer-simple1-lavf-mxf_d10,18.3333,14.9600,4228253724,2.6032,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-concat-demuxer-simple1-lavf-mxf_d10,libavcodec/dnxhd_parser.c,19.1800,15.6333,4416923264,2.5359
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-concat-demuxer-simple2-lavf-ts,4.1790,3.2250,838800902,2.4670,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-concat-demuxer-simple2-lavf-ts,libavcodec/dnxhd_parser.c,4.2280,3.2680,822987951,2.4716
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-dcinema-encode,2.9677,2.3300,584917292,2.3123,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-dcinema-encode,libavcodec/dnxhd_parser.c,2.9231,2.2862,575827916,2.2865
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-ffmpeg-filter_complex,2.7150,2.1329,550638285,2.3035,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-ffmpeg-filter_complex,libavcodec/dnxhd_parser.c,2.7075,2.1169,547895060,2.2893
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-ffmpeg-lavfi,2.6825,2.0969,541187153,2.3093,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-ffmpeg-lavfi,libavcodec/dnxhd_parser.c,2.6888,2.1037,547766112,2.3007
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-ffprobe_compact,2.7007,2.1013,539677300,2.2895,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-ffprobe_compact,libavcodec/dnxhd_parser.c,2.6473,2.0653,549959975,2.2956
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-ffprobe_csv,2.6507,2.0667,549139328,2.3027,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-ffprobe_csv,libavcodec/dnxhd_parser.c,2.6464,2.0600,548325438,2.2998
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-ffprobe_default,2.6760,2.0953,547841584,2.3007,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-ffprobe_default,libavcodec/dnxhd_parser.c,2.6475,2.0631,548738463,2.2968
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-ffprobe_flat,2.6880,2.0980,550964678,2.2957,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-ffprobe_flat,libavcodec/dnxhd_parser.c,2.6493,2.0653,545611168,2.3031
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-ffprobe_ini,2.7093,2.1127,526802221,2.3200,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-ffprobe_ini,libavcodec/dnxhd_parser.c,2.6547,2.0753,546536749,2.3124
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-ffprobe_json,2.6660,2.0813,544037419,2.3149,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-ffprobe_json,libavcodec/dnxhd_parser.c,2.6467,2.0653,546234122,2.3112
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-ffprobe_xml,2.6967,2.1047,540060574,2.3046,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-ffprobe_xml,libavcodec/dnxhd_parser.c,2.6664,2.0729,542761817,2.3047
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-fifo-muxer-tst,3.5300,2.1100,547732851,2.2598,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-fifo-muxer-tst,libavcodec/dnxhd_parser.c,3.2567,2.0900,523356566,2.3232
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-filter-adelay,2.7560,2.1420,553202435,2.3312,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-filter-adelay,libavcodec/dnxhd_parser.c,2.7675,2.1538,548116007,2.3432
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-filter-aecho,2.9000,2.2725,576307856,2.3157,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-filter-aecho,libavcodec/dnxhd_parser.c,2.8227,2.1953,558651740,2.3413
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-filter-aemphasis-50fm,2.9033,2.2733,576606958,2.3153,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-filter-aemphasis-50fm,libavcodec/dnxhd_parser.c,2.8140,2.1907,573935510,2.3599
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-filter-aemphasis-75kf,2.8233,2.1967,568775028,2.3286,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-filter-aemphasis-75kf,libavcodec/dnxhd_parser.c,2.7840,2.1693,569070484,2.3513
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-filter-afade-esin,2.8240,2.2060,562780747,2.3387,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-filter-afade-esin,libavcodec/dnxhd_parser.c,2.7780,2.1627,561055866,2.3282
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-filter-afade-exp,2.7744,2.1625,558464207,2.3427,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-filter-afade-exp,libavcodec/dnxhd_parser.c,2.8113,2.1987,575696580,2.3278
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-filter-afade-hsin,2.7687,2.1525,561522621,2.3338,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-filter-afade-hsin,libavcodec/dnxhd_parser.c,2.7840,2.1740,566235450,2.3453
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-filter-afade-iqsin,2.7740,2.1580,561809445,2.3288,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-filter-afade-iqsin,libavcodec/dnxhd_parser.c,2.7667,2.1547,561777896,2.3441
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-filter-afade-log,2.7719,2.1550,562618586,2.3173,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-filter-afade-log,libavcodec/dnxhd_parser.c,2.7933,2.1753,564610010,2.3237
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-filter-afade-qsin,2.7787,2.1627,566134268,2.3348,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-filter-afade-qsin,libavcodec/dnxhd_parser.c,2.7873,2.1680,563624945,2.3314
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-filter-agate,2.8160,2.2027,572568462,2.3422,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-filter-agate,libavcodec/dnxhd_parser.c,2.8273,2.2027,567305535,2.3500
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-filter-alimiter,2.8873,2.2573,587602579,2.3517,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-filter-alimiter,libavcodec/dnxhd_parser.c,2.8667,2.2347,581344356,2.3540
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-filter-alphaextract_alphamerge_rgb,3.6450,2.8675,767585873,3.1103,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-filter-alphaextract_alphamerge_rgb,libavcodec/dnxhd_parser.c,3.6317,2.8583,770545150,3.1029
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-filter-alphaextract_alphamerge_yuv,3.0557,2.3843,617825960,2.5351,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-filter-alphaextract_alphamerge_yuv,libavcodec/dnxhd_parser.c,3.0269,2.3500,609648109,2.5358
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-filter-amerge,2.8507,2.2253,573391243,2.3838,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-filter-amerge,libavcodec/dnxhd_parser.c,2.8820,2.2587,589942640,2.3858
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-filter-anequalizer,2.8429,2.2236,577739054,2.3338,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-filter-anequalizer,libavcodec/dnxhd_parser.c,2.8220,2.2093,582001075,2.3432
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-filter-apad,2.7756,2.1625,555265708,2.3302,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-filter-apad,libavcodec/dnxhd_parser.c,2.8060,2.1853,553571595,2.3234
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-filter-asetnsamples,2.8387,2.2220,577886396,2.3094,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-filter-asetnsamples,libavcodec/dnxhd_parser.c,2.7480,2.1387,557691226,2.3360
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-filter-asetrate,2.7462,2.1350,545456361,2.3275,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-filter-asetrate,libavcodec/dnxhd_parser.c,2.7450,2.1387,557027921,2.3366
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-filter-atrim-duration,2.7427,2.1367,556075418,2.3371,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-filter-atrim-duration,libavcodec/dnxhd_parser.c,2.7400,2.1275,547360727,2.3248
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-filter-atrim-mixed,2.7456,2.1350,548666029,2.3255,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-filter-atrim-mixed,libavcodec/dnxhd_parser.c,2.7606,2.1550,552023660,2.3192
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-filter-atrim-samples,2.7437,2.1437,557165407,2.3350,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-filter-atrim-samples,libavcodec/dnxhd_parser.c,2.7475,2.1425,555915758,2.3124
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-filter-atrim-time,2.7660,2.1600,553684404,2.3321,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-filter-atrim-time,libavcodec/dnxhd_parser.c,2.7593,2.1533,557401728,2.3287
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-filter-channelmap-one-int,2.9269,2.2838,582830520,2.3312,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-filter-channelmap-one-int,libavcodec/dnxhd_parser.c,2.8862,2.2369,578403968,2.3213
FFmpeg,10d821309b02014d7663b63635ff2a3294382558,fate-filter-channelmap-one-str,2.8087,2.1920,568782167,2.3101,0a709e2a10b8288a0cc383547924ecfe285cef89,fate-filter-channelmap-one-str,libavcodec/dnxhd_parser.c,2.8173,2.1973,569883758,2.3000
